,name,dob,nat,score,events,environment,race,date,performance,place
33,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,1500 Metres,06 AUG 2020,3:46.22,"Mary Peters Track, Belfast (GBR)"
34,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,1500 Metres,11 SEP 2021,3:44.02,"Mary Peters Track, Belfast (GBR)"
35,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,1500 Metres,10 AUG 2022,3:43.35,"Woodside Stadium, Watford (GBR)"
36,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,One Mile,28 JUL 2021,4:05.77,"Wimbledon Park Athletics Track, London (GBR)"
37,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,One Mile,09 JUL 2022,4:06.37,"Mary Peters Track, Belfast (GBR)"
38,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,3000 Metres,30 JUL 2020,8:17.95,"Mary Peters Track, Belfast (GBR)"
39,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Outdoor,10 Kilometres,04 DEC 2021,31:23,Belfast (GBR)
40,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Indoor,1500 Metres,21 FEB 2021,3:49.93,"National Indoor Arena, Abbotstown, Dublin (IRL)"
41,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Indoor,1500 Metres,12 FEB 2022,4:03.04,"National Indoor Arena, Abbotstown, Dublin (IRL)"
42,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Indoor,3000 Metres,04 FEB 2018,8:51.49,Abbotstown (IRL)
43,Jonny WHAN,10 FEB 1997,IRL,1004,1500m [Mile],Indoor,3000 Metres,02 FEB 2019,8:50.90,Abbotstown (IRL)
44,Harrison WITT,,USA,1004,1500m,Outdoor,800 Metres,30 MAY 2019,1:52.87,St. Louis (USA)
45,Harrison WITT,,USA,1004,1500m,Outdoor,800 Metres,11 JUN 2021,1:48.50,"Littleton Public School Stadium, Littleton, CO (USA)"
46,Harrison WITT,,USA,1004,1500m,Outdoor,1500 Metres,15 APR 2022,3:44.67,"Princeton, NJ (USA)"
47,Harrison WITT,,USA,1004,1500m,Outdoor,One Mile,02 JUL 2021,4:09.38,"Renton Memorial Stadium, Seattle, WA (USA)"
48,Harrison WITT,,USA,1004,1500m,Outdoor,Distance Medley Relay,25 MAR 2022,9:42.42,"Mike A. Myers Stadium, Austin, TX (USA)"
49,Harrison WITT,,USA,1004,1500m,Indoor,600 Metres,04 DEC 2021,1:22.38,"Armory Track, New York, NY (USA)"
50,Harrison WITT,,USA,1004,1500m,Indoor,800 Metres,12 FEB 2022,1:52.64,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
51,Harrison WITT,,USA,1004,1500m,Indoor,1000 Metres,26 FEB 2022,2:22.05,"Armory Track, New York, NY (USA)"
52,Harrison WITT,,USA,1004,1500m,Indoor,Distance Medley Relay,11 MAR 2022,9:26.01,"CrossPlex Athletic Facility, Birmingham, AL (USA)"
53,Ömer Faruk BOZDAĞ,01 SEP 2004,TUR,1004,1500m [1500m ind.],Outdoor,800 Metres,29 JUL 2021,1:54.76,Ankara (TUR)
54,Ömer Faruk BOZDAĞ,01 SEP 2004,TUR,1004,1500m [1500m ind.],Outdoor,800 Metres,14 MAY 2022,1:50.99,"Nevin Yanıt Atletizm Pisti, Mersin (TUR)"
55,Ömer Faruk BOZDAĞ,01 SEP 2004,TUR,1004,1500m [1500m ind.],Outdoor,1500 Metres,28 MAY 2022,3:48.53,"Atıcılar Atletizm Sahası, Bursa (TUR)"
56,Ömer Faruk BOZDAĞ,01 SEP 2004,TUR,1004,1500m [1500m ind.],Indoor,800 Metres,09 MAR 2021,1:56.96,"Ataköy Arena, Istanbul (TUR)"
57,Ömer Faruk BOZDAĞ,01 SEP 2004,TUR,1004,1500m [1500m ind.],Indoor,800 Metres,03 FEB 2022,1:53.16,"Ataköy Arena, Istanbul (TUR)"
58,Ömer Faruk BOZDAĞ,01 SEP 2004,TUR,1004,1500m [1500m ind.],Indoor,1500 Metres,25 DEC 2021,3:50.19,"Ataköy Arena, Istanbul (TUR)"
59,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,800 Metres,16 APR 2021,1:54.78,"Elwood Olsen Stadium, Morningside College, Sioux City, IA (USA)"
60,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,800 Metres,14 APR 2022,1:52.79,"Cougar Athletic Stadium, Azusa, CA (USA)"
61,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,1500 Metres,03 MAY 2019,3:58.76,"Sioux Falls, SD (USA)"
62,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,1500 Metres,07 MAY 2021,3:52.02,"Track & Field Complex, Mankato, MN (USA)"
63,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,1500 Metres,07 MAY 2022,3:46.12,"Griswold Stadium, Portland, OR (USA)"
64,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,One Mile,12 FEB 2022,4:08.65,"Robert W. Plaster Center, Pittsburg, KS (USA)"
65,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,5000 Metres,11 MAY 2019,15:52.17,"Duluth, MN (USA)"
66,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,5000 Metres,15 MAY 2021,14:41.40,"Malosky Stadium, Duluth, MN (USA)"
67,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,5000 Metres,14 MAY 2022,15:11.15,"Al Sahli Track at Swisher Field Complex, Aberdeen, SD (USA)"
68,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Outdoor,Distance Medley Relay,11 FEB 2022,9:39.26,"Robert W. Plaster Center, Pittsburg, KS (USA)"
69,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,800 Metres,01 FEB 2020,1:58.00,"Myers Fieldhouse, Mankato, MN (USA)"
70,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,1000 Metres,29 FEB 2020,2:29.81,"Myers Fieldhouse, Mankato, MN (USA)"
71,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,1000 Metres,05 FEB 2021,2:29.22,"Bison Sports Arena, Fargo, ND (USA)"
72,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,1000 Metres,26 FEB 2022,2:27.47,"Myers Fieldhouse, Mankato, MN (USA)"
73,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,One Mile,15 FEB 2020,4:14.52,"Myers Fieldhouse, Mankato, MN (USA)"
74,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,One Mile,13 FEB 2021,4:10.37,"Washburn Indoor Athletic Facility, Topeka, KS (USA)"
75,Evan JOHNSON,,USA,1004,1500m [Mile ind.],Indoor,One Mile,18 FEB 2022,4:07.60,"Bob Devaney Sports Center, Lincoln, NE (USA)"
76,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,800 Metres,04 JUN 2016,1:58.69,Oordegem (BEL)
77,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,800 Metres,27 MAY 2017,1:55.50,Oordegem (BEL)
78,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,800 Metres,28 JUL 2018,1:59.63,Ninove (BEL)
79,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,800 Metres,02 JUL 2022,1:53.66,"Stadion De Veen, Heusden-Zolder (BEL)"
80,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,1500 Metres,04 SEP 2016,4:09.08,Herentals (BEL)
81,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,1500 Metres,25 MAY 2019,3:55.62,"Sport Vlaanderen Atletiekpiste, Oordegem (BEL)"
82,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,1500 Metres,09 JUL 2022,3:47.39,"Sportcentrum Wembley, Kortrijk (BEL)"
83,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,3000 Metres,17 AUG 2019,8:32.70,Kessel-Lo (BEL)
84,Simon MEGANCK,27 FEB 2000,BEL,1004,1500m,Outdoor,3000 Metres,06 AUG 2022,8:13.68,"Atletiek Arena Gaston Roelants Kessel-lo, Leuven (BEL)"
85,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,800 Metres,01 JUL 2017,1:56.60,Málaga (ESP)
86,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,800 Metres,08 JUN 2018,1:56.02,Huelva (ESP)
87,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,800 Metres,22 JUN 2019,1:53.09,Málaga (ESP)
88,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,800 Metres,08 AUG 2020,1:54.29,Cáceres (ESP)
89,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,800 Metres,05 JUN 2021,1:52.79,Málaga (ESP)
90,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,09 JUL 2016,3:58.65,Torremolinos (ESP)
91,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,24 JUN 2017,3:57.35,Málaga (ESP)
92,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,30 JUN 2018,3:55.55,Málaga (ESP)
93,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,23 JUL 2019,3:48.23,Castellón (ESP)
94,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,29 JUL 2020,3:45.52,Castellón (ESP)
95,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,03 JUN 2021,3:43.50,"Estadio Iberoamericano, Huelva (ESP)"
96,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,1500 Metres,05 JUL 2022,3:45.84,"Estadi Joan Serrahima, Barcelona (ESP)"
97,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,05 JUL 2014,8:55.83,Motril (ESP)
98,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,30 MAY 2015,8:43.82,Sevilla (ESP)
99,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,28 DEC 2016,8:49.64,Nerja (ESP)
100,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,23 DEC 2017,8:39.08,Sevilla (ESP)
101,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,23 DEC 2018,8:29.39,Sevilla (ESP)
102,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,07 MAR 2021,8:13.56,Andújar (ESP)
103,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,3000 Metres,04 JAN 2022,8:13.57,Nerja (ESP)
104,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,5000 Metres,29 AUG 2020,14:31.29,Torremolinos (ESP)
105,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,5000 Metres,23 JUL 2022,14:51.30,Jerez de la Frontera (ESP)
106,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Outdoor,10 Kilometres,03 OCT 2021,29:42,Valencia (ESP)
107,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,800 Metres,26 JAN 2019,1:54.93,Antequera (ESP)
108,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,1500 Metres,04 JAN 2019,3:50.93,Antequera (ESP)
109,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,1500 Metres,26 JAN 2020,3:55.12,"Centro de Tecnificación de Atletismo, Antequera (ESP)"
110,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,1500 Metres,20 FEB 2022,3:50.68,Antequera (ESP)
111,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,3000 Metres,14 MAR 2015,8:55.53,San Sebastián (ESP)
112,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,3000 Metres,28 JAN 2017,8:56.78,Antequera (ESP)
113,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,3000 Metres,04 FEB 2018,8:43.40,Antequera (ESP)
114,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,3000 Metres,12 JAN 2019,8:36.20,Antequera (ESP)
115,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,3000 Metres,24 JAN 2020,8:24.78,"Velódromo Luis Puig, Valencia (ESP)"
116,Juan Ignacio GRONDONA,02 SEP 1998,ESP,1004,1500m [1500m ind.],Indoor,3000 Metres,25 FEB 2022,8:09.79,"Pistas Expourense, Ourense (ESP)"
117,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,800 Metres,18 APR 2018,1:59.24,Watford (GBR)
118,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,800 Metres,05 MAY 2019,1:57.71,"Palmer Park Stadium, Reading (GBR)"
119,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,800 Metres,31 JUL 2021,1:54.70,"Thames Valley Athletics Stadium, Eton (GBR)"
120,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,800 Metres,28 MAY 2022,1:52.27,"Sportcity Regional Arena, Manchester (GBR)"
121,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,1500 Metres,09 JUN 2019,4:00.06,Leigh (GBR)
122,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,1500 Metres,12 JUN 2021,3:48.37,"Woodside Stadium, Watford (GBR)"
123,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,1500 Metres,11 JUN 2022,3:47.95,"Woodside Stadium, Watford (GBR)"
124,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,3000 Metres,25 APR 2021,8:45.56,"Loughborough University Track, Loughborough (GBR)"
125,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Outdoor,5 Kilometres,13 DEC 2020,14:54,Ardingly (GBR)
126,Daniel BROOKLING,,GBR,1004,1500m [1500m ind.],Indoor,1500 Metres,23 JAN 2022,3:50.22,"National Indoor Athletics Centre, Cardiff (GBR)"
127,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,800 Metres,10 MAY 2019,1:58.96,"Naperville, IL (USA)"
128,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,800 Metres,23 APR 2021,1:55.70,"Rose-Hulman-Sports & Rec Center, Terre Haute, IN (USA)"
129,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,800 Metres,19 MAY 2022,1:54.21,"Paul Olson Track, Rock Island, IL (USA)"
130,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,1500 Metres,16 MAY 2019,3:51.46,"Naperville, IL (USA)"
131,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,1500 Metres,29 MAY 2021,3:47.47,"Irwin Belk Track, Greensboro, NC (USA)"
132,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,1500 Metres,13 MAY 2022,3:46.72,"Joliet Memorial Stadium, Joliet, IL (USA)"
133,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,5000 Metres,29 MAR 2019,15:09.98,"Saint Louis, MO (USA)"
134,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Outdoor,5000 Metres,01 APR 2022,14:36.13,"Francis Field, St. Louis, MO (USA)"
135,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,800 Metres,01 MAR 2020,1:54.21,"Armory Track, New York, NY (USA)"
136,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,800 Metres,05 FEB 2022,1:58.13,"Shirk Center, Bloomington, IL (USA)"
137,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,One Mile,24 FEB 2019,4:16.52,"Waltham, MA (USA)"
138,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,One Mile,07 MAR 2020,4:13.44,"Wartburg Col. Hoover FH & Ind. Track, Waverly, IA (USA)"
139,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,One Mile,05 FEB 2022,4:10.79,"Shirk Center, Bloomington, IL (USA)"
140,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,3000 Metres,11 JAN 2019,8:52.98,"Terre Haute, IN (USA)"
141,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,3000 Metres,17 JAN 2020,8:39.40,"Rose-Hulman-Sports & Rec Center, Terre Haute, IN (USA)"
142,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,3000 Metres,12 MAR 2022,8:18.22,"JDL Fast Track, Winston Salem, NC (USA)"
143,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,Distance Medley Relay,21 FEB 2020,9:56.14,"Illinois College-King FH, Jacksonville, IL (USA)"
144,Jacob RIDDERHOFF,,USA,1003,1500m [Mile ind.],Indoor,Distance Medley Relay,11 MAR 2022,9:54.26,"JDL Fast Track, Winston Salem, NC (USA)"
145,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,09 JUN 2012,1:56.78,Zaragoza (ESP)
146,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,08 JUN 2013,1:53.73,Logrono (ESP)
147,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,19 JUL 2014,1:55.14,Zaragoza (ESP)
148,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,05 AUG 2015,1:53.86,Pamplona (ESP)
149,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,15 JUN 2016,1:54.60,Barcelona (ESP)
150,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,20 MAY 2017,1:53.08,Zaragoza (ESP)
151,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,28 APR 2018,1:53.46,Elche (ESP)
152,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,30 JUL 2019,1:52.83,Pamplona (ESP)
153,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,19 SEP 2020,1:54.10,Ciudad Real (ESP)
154,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,08 MAY 2021,1:52.76,Zaragoza (ESP)
155,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,800 Metres,14 MAY 2022,1:56.72,Sagunto (ESP)
156,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,21 JUN 2014,3:52.91,Bilbao (ESP)
157,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,18 JUL 2015,3:45.96,Mataró (ESP)
158,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,03 JUN 2016,3:45.98,Huelva (ESP)
159,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,01 JUL 2017,3:46.13,Ordizia (ESP)
160,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,02 JUN 2018,3:48.26,Los Corrales de Buelna (ESP)
161,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,31 AUG 2019,3:46.73,"Estadi Olímpic Camilo Cano, La Nucia (ESP)"
162,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,12 SEP 2020,3:53.88,"Estadio Vallehermoso, Madrid (ESP)"
163,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,30 MAY 2021,3:46.90,"Estadio de la Juventud de Granada, Granada (ESP)"
164,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,1500 Metres,16 JUN 2022,3:46.48,Castellón (ESP)
165,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,One Mile,28 MAY 2022,4:09.22,Hueska (ESP)
166,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,3000 Metres,29 APR 2017,8:42.41,Zaragoza (ESP)
167,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Outdoor,3000 Metres,06 SEP 2020,8:32.37,"Estadio Vallehermoso, Madrid (ESP)"
168,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Indoor,800 Metres,19 JAN 2013,1:59.35,Sabadell (ESP)
169,Iván MANCEÑIDO,02 DEC 1994,ESP,1003,1500m [1500m ind.],Indoor,800 Metres,25 JAN 2014,1:56.84,Zaragoza (ESP)
