,name,dob,nat,score,events,environment,race,date,performance,place
29,George KUSCHE,06 AUG 1998,RSA,1100,"1500m [Mile,Mile ind.]",Indoor,5000 Metres,04 DEC 2021,13:28.95,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
30,George KUSCHE,06 AUG 1998,RSA,1100,"1500m [Mile,Mile ind.]",Indoor,Distance Medley Relay,12 JAN 2019,9:47.07,"Lincoln, NE (USA)"
31,George KUSCHE,06 AUG 1998,RSA,1100,"1500m [Mile,Mile ind.]",Indoor,Distance Medley Relay,18 JAN 2020,9:52.98,"Bob Devaney Sports Center, Lincoln, NE (USA)"
32,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,12 MAY 2017,1:53.97,St. Paul (USA)
33,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,05 APR 2018,1:53.32,"Maryville, MO (USA)"
34,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,01 MAY 2019,1:51.91,"Minneapolis, MN (USA)"
35,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,24 APR 2021,1:50.81,"Drake Stadium, Des Moines, IA (USA)"
36,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,15 APR 2022,1:50.63,"Princeton, NJ (USA)"
37,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,14 APR 2017,3:53.66,"Des Moines, IA (USA)"
38,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,05 MAY 2018,3:49.85,St. Paul (USA)
39,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,26 APR 2019,3:45.37,"Des Moines, IA (USA)"
40,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,07 MAY 2021,3:45.43,"Track & Field Complex, Mankato, MN (USA)"
41,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,12 JUN 2022,3:40.58,"Icahn Stadium, New York, NY (USA)"
42,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,One Mile,20 MAR 2021,4:14.38,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)"
43,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,One Mile,05 AUG 2022,3:59.40,"Cardinal Gibbons High School, Raleigh, NC (USA)"
44,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,08 APR 2017,15:55.23,"Maryville, MO (USA)"
45,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,11 MAY 2019,15:14.61,"Duluth, MN (USA)"
46,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,500 Metres,25 JAN 2019,1:06.77,"Mankato, MN (USA)"
47,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,800 Metres,25 FEB 2017,1:56.41,"Mankato, MN (USA)"
48,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,800 Metres,09 FEB 2018,1:53.18,"St. Paul, MN (USA)"
49,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,800 Metres,26 JAN 2019,1:55.02,"Mankato, MN (USA)"
50,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,800 Metres,08 FEB 2020,1:52.41,"Myers Fieldhouse, Mankato, MN (USA)"
51,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,800 Metres,18 FEB 2022,1:49.80,"Ocean Breeze Athl. Complex, New York, NY (USA)"
52,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,1000 Metres,04 FEB 2017,2:34.98,"Mankato, MN (USA)"
53,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,1000 Metres,12 JAN 2018,2:32.14,"Mankato, MN (USA)"
54,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,1000 Metres,23 FEB 2019,2:26.61,"Mankato, MN (USA)"
55,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,1000 Metres,29 FEB 2020,2:27.98,"Myers Fieldhouse, Mankato, MN (USA)"
56,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,1000 Metres,12 FEB 2022,2:20.14,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
57,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,1500 Metres,05 FEB 2022,3:45.89,"Armory Track, New York, NY (USA)"
58,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,One Mile,24 FEB 2018,4:12.14,"Mankato, MN (USA)"
59,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,One Mile,02 FEB 2019,4:13.05,"Mankato, MN (USA)"
60,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,One Mile,01 FEB 2020,4:08.81,"Minnesota Fieldhouse, Minneapolis, MN (USA)"
61,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,One Mile,05 FEB 2022,4:01.59,"Armory Track, New York, NY (USA)"
62,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,Distance Medley Relay,15 FEB 2020,10:18.07,"Myers Fieldhouse, Mankato, MN (USA)"
63,Benjamin ALLEN,,USA,1100,"1500m [Mile,Mile ind.]",Indoor,Distance Medley Relay,29 JAN 2022,9:55.74,"Armory Track, New York, NY (USA)"
64,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,800 Metres,22 MAY 2015,1:57.14,"Lake Stevens, WA (USA)"
65,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,800 Metres,25 MAR 2017,1:57.97,"Fort Collins, CO (USA)"
66,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,800 Metres,31 MAR 2018,1:56.82,"Greeley, CO (USA)"
67,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,800 Metres,26 MAR 2022,1:52.13,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)"
68,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,1500 Metres,22 APR 2017,4:00.01,"Fort Collins, CO (USA)"
69,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,1500 Metres,20 APR 2018,3:54.64,"Azusa, CA (USA)"
70,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,1500 Metres,11 MAY 2019,3:50.43,"Clovis, CA (USA)"
71,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,1500 Metres,15 MAY 2021,3:42.39,"Veterans Memorial Stadium, Clovis, CA (USA)"
72,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,1500 Metres,27 MAY 2022,3:39.04,"John McDonnell Field, Fayetteville, AR (USA)"
73,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,One Mile,12 FEB 2022,4:01.15,"Lied Recreation Center, Ames, IA (USA)"
74,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,5000 Metres,19 APR 2018,14:28.54,"Azusa, CA (USA)"
75,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,5000 Metres,29 MAR 2019,14:24.92,"San Francisco, CA (USA)"
76,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Outdoor,5000 Metres,03 JUN 2021,14:18.99,"Griswold Stadium, Portland, OR (USA)"
77,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,One Mile,03 FEB 2017,4:18.60,"Boulder, CO (USA)"
78,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,One Mile,02 FEB 2018,4:22.08,"Boulder, CO (USA)"
79,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,One Mile,23 FEB 2019,4:17.43,"Albuquerque, NM (USA)"
80,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,One Mile,29 FEB 2020,4:14.04,"Convention Center, Albuquerque, NM (USA)"
81,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,One Mile,26 FEB 2022,4:05.98,"Convention Center, Albuquerque, NM (USA)"
82,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,Distance Medley Relay,21 FEB 2019,9:53.12,"Albuquerque, NM (USA)"
83,Jacob BRUECKMAN,,USA,1100,1500m [Mile],Indoor,Distance Medley Relay,24 FEB 2022,9:48.23,"Convention Center, Albuquerque, NM (USA)"
84,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,19 JUL 2013,1:55.03,Bottrop (GER)
85,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,09 JUN 2014,1:51.57,Rehlingen (GER)
86,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,01 JUL 2015,1:49.56,Kamen (GER)
87,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,10 JUN 2017,1:49.13,Huizingen (BEL)
88,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,14 JUL 2018,1:47.56,Kortrijk (BEL)
89,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,14 JUN 2019,1:47.96,Dessau (GER)
90,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,08 SEP 2020,1:49.37,"Paul-Greifzu-Stadion, Dessau (GER)"
91,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,800 Metres,28 MAY 2022,1:48.06,"Sport Vlaanderen Atletiekpiste, Oordegem (BEL)"
92,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1000 Metres,13 MAY 2015,2:22.77,Dortmund (GER)
93,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1000 Metres,15 JUN 2019,2:22.33,Dortmund (GER)
94,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,21 JUL 2012,3:58.01,Mönchengladbach (GER)
95,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,22 AUG 2013,3:52.08,Leverkusen (GER)
96,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,27 JUN 2014,3:47.88,Osterode (GER)
97,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,06 JUN 2015,3:41.90,Regensburg (GER)
98,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,16 JUL 2016,3:39.60,Heusden-Zolder (BEL)
99,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,27 MAY 2017,3:38.54,Oordegem (BEL)
100,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,26 MAY 2018,3:37.07,Oordegem (BEL)
101,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,25 MAY 2019,3:38.98,"Sport Vlaanderen Atletiekpiste, Oordegem (BEL)"
102,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,06 SEP 2020,3:38.29,"Stadion De Veen, Heusden-Zolder (BEL)"
103,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,06 JUN 2021,3:35.88,"Eintracht-Stadion, Braunschweig (GER)"
104,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,1500 Metres,11 JUN 2022,3:37.00,"Stadion Hacheney, Dortmund (GER)"
105,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,3000 Metres,05 AUG 2011,8:48.73,Jena (GER)
106,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,3000 Metres,16 AUG 2012,8:44.88,Bergisch Gladbach (GER)
107,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,3000 Metres,26 MAY 2013,8:51.51,Rhede (GER)
108,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,3000 Metres,17 MAY 2015,8:12.56,Pliezhausen (GER)
109,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,3000 Metres,08 MAY 2016,8:15.48,Pliezhausen (GER)
110,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,3000 Metres,14 AUG 2021,7:55.30,"Provincial domain Huizingen, Huizingen (BEL)"
111,Marius PROBST,20 AUG 1995,GER,1099,1500m,Outdoor,10 Kilometres,31 DEC 2016,30:00,Herne (GER)
112,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,08 JAN 2012,1:59.16,Dortmund (GER)
113,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,26 JAN 2014,1:52.50,Bielefeld (GER)
114,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,21 FEB 2015,1:49.70,Karlsruhe (GER)
115,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,29 JAN 2016,1:49.16,Erfurt (GER)
116,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,27 JAN 2017,1:47.89,Erfurt (GER)
117,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,09 FEB 2018,1:47.33,Erfurt (GER)
118,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,25 JAN 2019,1:48.22,Erfurt (GER)
119,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,800 Metres,02 FEB 2021,1:46.99,"Hartwig-Gauder-Halle, Erfurt (GER)"
120,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,26 JAN 2013,3:57.95,Bielefeld (GER)
121,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,02 FEB 2014,3:51.45,Leverkusen (GER)
122,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,01 FEB 2015,3:53.28,Dortmund (GER)
123,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,16 JAN 2016,3:50.62,Dortmund (GER)
124,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,19 FEB 2017,3:41.40,Leipzig (GER)
125,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,21 JAN 2018,3:44.91,Dortmund (GER)
126,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,02 FEB 2019,3:39.89,"Messehalle, Karlsruhe (GER)"
127,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,04 FEB 2020,3:39.70,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)"
128,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,1500 Metres,21 FEB 2021,3:40.80,"Helmut-Körnig-Halle, Dortmund (GER)"
129,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,3000 Metres,05 FEB 2012,8:59.83,Leverkusen (GER)
130,Marius PROBST,20 AUG 1995,GER,1099,1500m,Indoor,3000 Metres,03 FEB 2013,8:58.30,Dortmund (GER)
131,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,400 Metres,03 JUL 2015,50.30,Praha (CZE)
132,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,400 Metres,28 SEP 2017,49.49,Ostrava (CZE)
133,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,400 Metres,17 JUN 2018,48.95,Ostrava (CZE)
134,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,400 Metres,04 JUL 2020,50.06,"Stadion Juliska, Praha (CZE)"
135,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,500 Metres,31 JUL 2020,1:05.61,"TJ Sokol Opava, Opava (CZE)"
136,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,600 Metres,19 AUG 2020,1:20.65,"Vitkovice, Ostrava (CZE)"
137,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,27 SEP 2014,1:53.92,Praha (CZE)
138,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,27 JUN 2015,1:52.63,Plzeň (CZE)
139,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,27 AUG 2016,1:52.38,Kladno (CZE)
140,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,02 JUL 2017,1:51.00,Ostrava (CZE)
141,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,01 JUL 2018,1:48.54,Ostrava (CZE)
142,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,17 JUL 2019,1:51.19,Tábor (CZE)
143,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,22 AUG 2020,1:50.32,"Vitkovice, Ostrava (CZE)"
144,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,15 JUN 2021,1:48.17,"Mestský Stadion Sletište, Kladno (CZE)"
145,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,800 Metres,31 MAY 2022,1:48.85,"Mestský Stadion, Ostrava (CZE)"
146,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1000 Metres,18 SEP 2015,2:29.04,Domažlice (CZE)
147,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1000 Metres,27 JUL 2017,2:24.04,"Sportovní areál Krajinka, Cheb (CZE)"
148,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1000 Metres,31 AUG 2019,2:25.30,Děčín (CZE)
149,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1000 Metres,01 JUN 2020,2:27.87,Kolin (CZE)
150,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1000 Metres,08 MAY 2022,2:21.71,"Schönbuchstadion, Pliezhausen (GER)"
151,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,15 JUL 2015,3:56.61,Emmendingen (GER)
152,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,16 AUG 2016,3:52.54,Plzeň (CZE)
153,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,28 JUN 2017,3:47.96,"Mestský Stadion, Ostrava (CZE)"
154,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,04 JUN 2018,3:47.81,"Stadion Juliska, Praha (CZE)"
155,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,17 AUG 2019,3:53.40,Opava (CZE)
156,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,11 SEP 2020,3:49.56,"x-bionic sphere, Šamorín (SVK)"
157,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,04 JUL 2021,3:50.30,Brno (CZE)
158,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Outdoor,1500 Metres,25 JUN 2022,3:41.84,"Stadion U Červených domků, Hodonín (CZE)"
159,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,400 Metres,03 FEB 2018,49.71,Ostrava (CZE)
160,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,800 Metres,15 FEB 2015,1:53.76,Praha (CZE)
161,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,800 Metres,28 FEB 2016,1:54.62,Ostrava (CZE)
162,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,800 Metres,25 JAN 2018,1:49.69,Ostrava (CZE)
163,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,800 Metres,12 FEB 2019,1:51.24,Ostrava (CZE)
164,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,800 Metres,24 FEB 2022,1:47.84,"Atletická hala, Ostrava (CZE)"
165,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,1000 Metres,18 JAN 2019,2:27.04,Praha (CZE)
166,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,1500 Metres,27 JAN 2018,3:50.88,Wien (AUT)
167,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,1500 Metres,01 FEB 2022,3:43.96,"Hartwig-Gauder-Halle, Erfurt (GER)"
168,Lukáš SYMERSKÝ,28 MAR 1998,CZE,1099,1500m [1500m ind.],Indoor,2000 Metres,08 JAN 2022,5:21.21,"Atletická hala, Ostrava (CZE)"
169,Michael WILSON,04 JAN 1996,GBR,1099,"1500m [1500m ind.,Mile ind.]",Outdoor,400 Metres,07 APR 2018,49.96,"Albuquerque, NM (USA)"
170,Michael WILSON,04 JAN 1996,GBR,1099,"1500m [1500m ind.,Mile ind.]",Outdoor,400 Metres,06 APR 2019,48.79,"Albuquerque, NM (USA)"
171,Michael WILSON,04 JAN 1996,GBR,1099,"1500m [1500m ind.,Mile ind.]",Outdoor,800 Metres,13 MAY 2012,1:58.54,Gateshead (GBR)
172,Michael WILSON,04 JAN 1996,GBR,1099,"1500m [1500m ind.,Mile ind.]",Outdoor,800 Metres,26 MAY 2013,1:53.58,Gateshead (GBR)
